1.0,39.0
2.0,18.0
3.0,37.0
4.0,14.0
5.0,20.0
6.0,27.0
7.0,32.0
8.0,24.0
9.0,17.0
10.0,23.0
11.0,20.0
12.0,12.0
13.0,13.0
14.0,10.0
15.0,4.0
16.0,14.0
17.0,46.0
18.0,4.0
19.0,9.0
20.0,18.0
21.0,26.0
22.0,24.0
23.0,22.0
24.0,3.0
25.0,37.0
26.0,5.0
27.0,11.0
28.0,17.0
29.0,7.0
30.0,10.0
31.0,11.0
32.0,39.0
34.0,23.0
35.0,24.0
36.0,28.0
37.0,2.0
38.0,8.0
39.0,33.0
40.0,6.0
41.0,11.0
42.0,16.0
43.0,15.0
44.0,19.0
45.0,52.0
46.0,17.0
47.0,32.0
48.0,18.0
49.0,5.0
50.0,33.0
51.0,1.0
52.0,32.0
53.0,6.0
54.0,22.0
55.0,16.0
56.0,2.0
57.0,22.0
58.0,31.0
59.0,1.0
60.0,17.0
61.0,15.0
62.0,30.0
63.0,8.0
64.0,12.0
65.0,19.0
66.0,8.0
67.0,21.0
68.0,2.0
69.0,16.0
70.0,21.0
71.0,5.0
72.0,6.0
73.0,2.0
74.0,16.0
75.0,19.0
76.0,11.0
77.0,3.0
78.0,10.0
79.0,29.0
80.0,6.0
81.0,16.0
82.0,16.0
83.0,10.0
84.0,2.0
85.0,27.0
86.0,4.0
87.0,9.0
88.0,22.0
89.0,9.0
90.0,16.0
92.0,10.0
93.0,16.0
94.0,13.0
95.0,47.0
96.0,5.0
97.0,2.0
98.0,2.0
99.0,3.0
100.0,17.0
101.0,13.0
102.0,18.0
103.0,4.0
104.0,34.0
105.0,3.0
107.0,7.0
108.0,18.0
109.0,4.0
110.0,30.0
111.0,28.0
112.0,20.0
113.0,11.0
114.0,2.0
115.0,3.0
116.0,5.0
117.0,4.0
118.0,11.0
119.0,3.0
120.0,2.0
121.0,1.0
122.0,14.0
123.0,12.0
124.0,6.0
125.0,38.0
126.0,4.0
127.0,5.0
128.0,2.0
129.0,2.0
131.0,8.0
132.0,16.0
133.0,54.0
134.0,1.0
135.0,19.0
136.0,7.0
137.0,16.0
138.0,22.0
139.0,2.0
140.0,24.0
141.0,27.0
142.0,19.0
143.0,3.0
144.0,20.0
145.0,19.0
146.0,18.0
147.0,3.0
148.0,2.0
149.0,15.0
150.0,63.0
151.0,9.0
152.0,5.0
153.0,54.0
154.0,26.0
155.0,3.0
156.0,4.0
158.0,18.0
159.0,19.0
160.0,17.0
161.0,26.0
162.0,49.0
163.0,17.0
164.0,16.0
165.0,52.0
166.0,6.0
167.0,16.0
168.0,6.0
169.0,16.0
170.0,3.0
171.0,11.0
172.0,15.0
173.0,28.0
174.0,33.0
175.0,7.0
176.0,23.0
177.0,18.0
178.0,10.0
179.0,8.0
180.0,22.0
181.0,4.0
182.0,4.0
183.0,5.0
184.0,9.0
185.0,34.0
186.0,11.0
187.0,8.0
188.0,13.0
190.0,23.0
191.0,3.0
192.0,14.0
193.0,3.0
194.0,42.0
195.0,37.0
196.0,36.0
197.0,7.0
198.0,16.0
199.0,3.0
200.0,8.0
201.0,4.0
202.0,1.0
203.0,5.0
204.0,18.0
205.0,6.0
206.0,10.0
207.0,25.0
208.0,31.0
209.0,4.0
210.0,3.0
211.0,4.0
212.0,11.0
213.0,13.0
214.0,6.0
215.0,2.0
216.0,27.0
217.0,3.0
218.0,33.0
219.0,4.0
220.0,9.0
222.0,30.0
223.0,28.0
224.0,10.0
225.0,20.0
226.0,47.0
227.0,26.0
228.0,2.0
229.0,14.0
230.0,22.0
231.0,20.0
232.0,30.0
233.0,18.0
234.0,23.0
235.0,29.0
236.0,23.0
237.0,28.0
238.0,14.0
239.0,23.0
240.0,9.0
241.0,3.0
242.0,8.0
243.0,11.0
244.0,2.0
245.0,8.0
246.0,13.0
247.0,43.0
248.0,35.0
249.0,9.0
250.0,17.0
252.0,25.0
253.0,15.0
254.0,5.0
255.0,6.0
256.0,12.0
257.0,23.0
258.0,26.0
259.0,23.0
260.0,43.0
261.0,19.0
262.0,4.0
263.0,10.0
264.0,10.0
265.0,45.0
266.0,16.0
267.0,19.0
268.0,10.0
269.0,5.0
270.0,7.0
271.0,18.0
272.0,42.0
273.0,12.0
274.0,34.0
275.0,14.0
276.0,47.0
277.0,1.0
278.0,13.0
279.0,7.0
280.0,24.0
281.0,15.0
282.0,15.0
283.0,6.0
284.0,11.0
285.0,12.0
286.0,1.0
287.0,2.0
288.0,15.0
289.0,35.0
290.0,5.0
291.0,3.0
292.0,46.0
293.0,16.0
294.0,11.0
295.0,4.0
296.0,57.0
297.0,6.0
298.0,2.0
299.0,12.0
300.0,42.0
301.0,4.0
302.0,8.0
303.0,14.0
304.0,9.0
305.0,11.0
306.0,34.0
307.0,30.0
308.0,26.0
309.0,5.0
310.0,5.0
311.0,8.0
312.0,1.0
313.0,13.0
314.0,10.0
315.0,17.0
316.0,45.0
317.0,26.0
318.0,26.0
319.0,21.0
320.0,3.0
321.0,3.0
322.0,5.0
324.0,8.0
325.0,7.0
326.0,14.0
327.0,3.0
328.0,18.0
329.0,20.0
330.0,14.0
331.0,13.0
332.0,13.0
333.0,23.0
334.0,14.0
335.0,8.0
336.0,4.0
337.0,21.0
338.0,36.0
339.0,41.0
340.0,4.0
341.0,5.0
342.0,21.0
343.0,13.0
344.0,34.0
345.0,16.0
346.0,3.0
347.0,5.0
348.0,46.0
349.0,38.0
350.0,28.0
351.0,18.0
352.0,10.0
353.0,44.0
354.0,7.0
355.0,22.0
356.0,45.0
357.0,49.0
358.0,14.0
359.0,6.0
360.0,19.0
361.0,36.0
362.0,9.0
363.0,12.0
364.0,35.0
365.0,4.0
366.0,21.0
367.0,45.0
368.0,41.0
369.0,18.0
370.0,8.0
371.0,43.0
372.0,18.0
373.0,16.0
374.0,37.0
375.0,2.0
376.0,19.0
377.0,79.0
378.0,32.0
379.0,38.0
380.0,87.0
381.0,20.0
382.0,22.0
383.0,9.0
384.0,5.0
385.0,2.0
386.0,2.0
387.0,19.0
388.0,1.0
389.0,3.0
390.0,7.0
391.0,9.0
392.0,1.0
393.0,9.0
399.0,21.0
400.0,50.0
402.0,24.0
403.0,11.0
404.0,1.0
405.0,8.0
407.0,19.0
409.0,5.0
410.0,12.0
411.0,1.0
412.0,33.0
413.0,18.0
414.0,11.0
415.0,49.0
416.0,14.0
417.0,41.0
418.0,1.0
419.0,29.0
420.0,12.0
421.0,3.0
422.0,10.0
423.0,39.0
424.0,9.0
425.0,7.0
426.0,11.0
427.0,3.0
428.0,3.0
429.0,16.0
430.0,1.0
431.0,10.0
432.0,12.0
433.0,18.0
434.0,38.0
435.0,15.0
436.0,17.0
437.0,29.0
438.0,15.0
439.0,1.0
440.0,44.0
441.0,20.0
442.0,50.0
443.0,1.0
444.0,1.0
445.0,1.0
446.0,33.0
447.0,9.0
448.0,13.0
449.0,1.0
450.0,30.0
451.0,10.0
452.0,9.0
453.0,7.0
454.0,45.0
455.0,30.0
456.0,1.0
457.0,68.0
458.0,4.0
459.0,22.0
460.0,28.0
461.0,11.0
463.0,8.0
464.0,31.0
465.0,2.0
466.0,16.0
467.0,1.0
468.0,6.0
469.0,2.0
470.0,11.0
471.0,11.0
472.0,16.0
473.0,31.0
474.0,36.0
475.0,13.0
476.0,1.0
477.0,17.0
478.0,5.0
479.0,19.0
480.0,63.0
481.0,21.0
482.0,10.0
483.0,4.0
484.0,7.0
485.0,39.0
486.0,7.0
487.0,4.0
488.0,1.0
489.0,33.0
490.0,30.0
491.0,26.0
492.0,26.0
493.0,23.0
494.0,43.0
495.0,3.0
496.0,9.0
497.0,26.0
498.0,1.0
499.0,7.0
500.0,61.0
501.0,23.0
502.0,9.0
503.0,3.0
504.0,11.0
505.0,18.0
506.0,13.0
507.0,6.0
508.0,27.0
509.0,54.0
510.0,13.0
511.0,18.0
512.0,6.0
514.0,22.0
515.0,57.0
516.0,32.0
517.0,26.0
518.0,7.0
519.0,7.0
520.0,14.0
521.0,27.0
522.0,6.0
523.0,17.0
524.0,6.0
526.0,7.0
527.0,20.0
528.0,13.0
529.0,11.0
530.0,7.0
531.0,6.0
532.0,10.0
533.0,21.0
534.0,13.0
535.0,59.0
536.0,4.0
537.0,18.0
538.0,27.0
539.0,58.0
540.0,34.0
541.0,76.0
542.0,46.0
543.0,12.0
544.0,22.0
546.0,9.0
547.0,7.0
548.0,30.0
549.0,15.0
550.0,12.0
551.0,8.0
552.0,13.0
553.0,12.0
554.0,1.0
555.0,28.0
556.0,17.0
558.0,22.0
561.0,1.0
562.0,44.0
563.0,2.0
564.0,6.0
565.0,3.0
566.0,1.0
567.0,11.0
568.0,2.0
569.0,18.0
570.0,2.0
572.0,6.0
573.0,2.0
574.0,31.0
575.0,25.0
576.0,11.0
577.0,11.0
579.0,4.0
580.0,2.0
581.0,29.0
582.0,1.0
583.0,2.0
584.0,2.0
585.0,11.0
586.0,35.0
587.0,58.0
588.0,41.0
589.0,59.0
590.0,58.0
591.0,5.0
592.0,78.0
593.0,41.0
594.0,32.0
595.0,30.0
596.0,31.0
597.0,48.0
598.0,5.0
599.0,24.0
600.0,2.0
601.0,24.0
602.0,1.0
603.0,8.0
604.0,6.0
605.0,31.0
606.0,18.0
607.0,10.0
608.0,79.0
609.0,16.0
610.0,4.0
611.0,13.0
612.0,18.0
613.0,7.0
614.0,8.0
615.0,1.0
616.0,13.0
617.0,9.0
618.0,12.0
619.0,3.0
620.0,12.0
621.0,2.0
623.0,14.0
624.0,7.0
625.0,3.0
626.0,19.0
627.0,7.0
628.0,25.0
629.0,4.0
630.0,18.0
631.0,13.0
632.0,6.0
633.0,10.0
634.0,5.0
635.0,10.0
636.0,5.0
637.0,27.0
638.0,3.0
639.0,9.0
640.0,21.0
641.0,4.0
642.0,42.0
643.0,24.0
644.0,67.0
645.0,10.0
647.0,19.0
648.0,50.0
650.0,4.0
651.0,15.0
652.0,1.0
653.0,27.0
654.0,48.0
655.0,28.0
656.0,14.0
657.0,16.0
658.0,1.0
659.0,3.0
660.0,23.0
661.0,6.0
662.0,19.0
663.0,10.0
664.0,20.0
665.0,7.0
666.0,2.0
667.0,4.0
668.0,5.0
670.0,5.0
671.0,1.0
672.0,8.0
673.0,15.0
674.0,15.0
675.0,19.0
676.0,28.0
679.0,5.0
680.0,8.0
681.0,5.0
682.0,14.0
683.0,31.0
684.0,67.0
685.0,8.0
687.0,6.0
688.0,21.0
690.0,2.0
691.0,12.0
692.0,12.0
693.0,20.0
694.0,24.0
695.0,1.0
696.0,3.0
697.0,14.0
698.0,1.0
699.0,94.0
700.0,1.0
701.0,3.0
702.0,6.0
703.0,16.0
704.0,15.0
705.0,4.0
706.0,27.0
707.0,11.0
708.0,49.0
709.0,14.0
710.0,24.0
711.0,10.0
712.0,20.0
713.0,6.0
714.0,15.0
715.0,3.0
716.0,5.0
717.0,6.0
718.0,1.0
719.0,35.0
720.0,4.0
721.0,40.0
723.0,32.0
724.0,14.0
725.0,11.0
726.0,14.0
727.0,13.0
728.0,28.0
729.0,1.0
730.0,24.0
731.0,10.0
732.0,7.0
733.0,55.0
734.0,5.0
735.0,3.0
736.0,71.0
737.0,10.0
738.0,32.0
739.0,32.0
741.0,23.0
742.0,7.0
743.0,9.0
744.0,21.0
745.0,5.0
746.0,9.0
747.0,1.0
748.0,18.0
749.0,55.0
750.0,54.0
751.0,3.0
752.0,34.0
753.0,7.0
754.0,7.0
755.0,1.0
756.0,5.0
757.0,6.0
758.0,8.0
760.0,1.0
761.0,11.0
762.0,12.0
763.0,7.0
764.0,7.0
765.0,18.0
766.0,15.0
767.0,6.0
768.0,20.0
769.0,3.0
770.0,16.0
771.0,1.0
772.0,30.0
773.0,16.0
774.0,37.0
775.0,2.0
776.0,13.0
777.0,17.0
778.0,32.0
779.0,8.0
780.0,65.0
781.0,5.0
782.0,14.0
783.0,11.0
784.0,23.0
785.0,10.0
786.0,56.0
788.0,58.0
789.0,30.0
790.0,33.0
791.0,14.0
792.0,11.0
793.0,21.0
794.0,29.0
795.0,9.0
796.0,17.0
797.0,28.0
798.0,16.0
799.0,12.0
800.0,68.0
801.0,16.0
802.0,50.0
803.0,17.0
804.0,23.0
805.0,27.0
806.0,2.0
807.0,2.0
808.0,9.0
809.0,21.0
810.0,12.0
812.0,4.0
813.0,20.0
814.0,2.0
815.0,8.0
816.0,30.0
818.0,12.0
819.0,34.0
820.0,14.0
821.0,91.0
822.0,86.0
823.0,5.0
826.0,7.0
827.0,16.0
828.0,7.0
829.0,3.0
830.0,13.0
831.0,9.0
832.0,47.0
833.0,24.0
834.0,11.0
836.0,20.0
837.0,11.0
838.0,19.0
839.0,6.0
840.0,23.0
841.0,6.0
842.0,13.0
843.0,50.0
844.0,15.0
845.0,20.0
846.0,7.0
847.0,6.0
848.0,10.0
849.0,15.0
850.0,3.0
851.0,6.0
852.0,29.0
853.0,13.0
854.0,11.0
855.0,108.0
856.0,55.0
857.0,86.0
858.0,35.0
859.0,25.0
860.0,1.0
861.0,8.0
862.0,7.0
864.0,3.0
865.0,3.0
866.0,27.0
867.0,2.0
869.0,6.0
870.0,7.0
871.0,62.0
872.0,3.0
873.0,88.0
874.0,3.0
876.0,2.0
877.0,5.0
878.0,17.0
879.0,12.0
880.0,10.0
881.0,19.0
882.0,17.0
884.0,21.0
885.0,6.0
886.0,21.0
887.0,2.0
888.0,15.0
889.0,24.0
890.0,12.0
891.0,8.0
892.0,1.0
893.0,2.0
894.0,22.0
895.0,69.0
896.0,20.0
897.0,7.0
898.0,41.0
899.0,42.0
900.0,43.0
901.0,19.0
902.0,9.0
903.0,55.0
904.0,45.0
905.0,56.0
906.0,14.0
907.0,23.0
908.0,62.0
909.0,22.0
910.0,38.0
911.0,20.0
912.0,56.0
913.0,46.0
914.0,35.0
915.0,17.0
916.0,14.0
917.0,4.0
918.0,28.0
919.0,80.0
920.0,24.0
921.0,14.0
922.0,46.0
923.0,69.0
924.0,67.0
925.0,7.0
926.0,28.0
927.0,8.0
928.0,31.0
929.0,32.0
930.0,52.0
931.0,31.0
932.0,4.0
933.0,43.0
935.0,22.0
936.0,29.0
937.0,4.0
938.0,39.0
939.0,6.0
940.0,10.0
941.0,2.0
942.0,41.0
943.0,22.0
944.0,20.0
945.0,35.0
946.0,14.0
947.0,32.0
948.0,24.0
949.0,15.0
950.0,28.0
951.0,44.0
952.0,18.0
953.0,28.0
954.0,13.0
955.0,41.0
956.0,9.0
958.0,14.0
959.0,15.0
960.0,5.0
961.0,5.0
962.0,11.0
963.0,2.0
964.0,15.0
965.0,24.0
966.0,4.0
967.0,8.0
968.0,29.0
969.0,60.0
970.0,6.0
971.0,15.0
972.0,9.0
973.0,17.0
974.0,21.0
975.0,2.0
976.0,6.0
977.0,21.0
979.0,4.0
980.0,2.0
981.0,2.0
982.0,21.0
983.0,12.0
984.0,5.0
985.0,26.0
986.0,6.0
987.0,3.0
988.0,10.0
990.0,13.0
991.0,4.0
992.0,1.0
993.0,4.0
994.0,70.0
996.0,9.0
997.0,4.0
998.0,8.0
999.0,19.0
1000.0,2.0
1001.0,2.0
1002.0,2.0
1003.0,15.0
1004.0,20.0
1005.0,11.0
1006.0,14.0
1007.0,29.0
1008.0,4.0
1009.0,29.0
1010.0,36.0
1011.0,18.0
1012.0,16.0
1013.0,24.0
1014.0,18.0
1015.0,19.0
1016.0,32.0
1017.0,26.0
1018.0,26.0
1019.0,19.0
1020.0,9.0
1021.0,31.0
1022.0,62.0
1023.0,6.0
1024.0,9.0
1025.0,48.0
1026.0,7.0
1027.0,4.0
1028.0,74.0
1029.0,50.0
1030.0,45.0
1031.0,23.0
1032.0,55.0
1033.0,36.0
1034.0,2.0
1035.0,36.0
1036.0,68.0
1037.0,21.0
1038.0,7.0
1039.0,4.0
1040.0,9.0
1041.0,80.0
1042.0,8.0
1043.0,30.0
1044.0,2.0
1045.0,53.0
1046.0,27.0
1047.0,19.0
1049.0,14.0
1050.0,11.0
1051.0,25.0
1052.0,16.0
1053.0,3.0
1054.0,10.0
1055.0,3.0
1056.0,11.0
1057.0,17.0
1058.0,2.0
1059.0,6.0
1060.0,38.0
1061.0,8.0
1062.0,5.0
1063.0,5.0
1064.0,9.0
1065.0,26.0
1066.0,7.0
1067.0,10.0
1068.0,10.0
1069.0,14.0
1070.0,8.0
1071.0,14.0
1073.0,26.0
1075.0,15.0
1076.0,4.0
1077.0,30.0
1078.0,23.0
1079.0,58.0
1080.0,20.0
1081.0,14.0
1082.0,4.0
1083.0,5.0
1084.0,20.0
1085.0,5.0
1086.0,18.0
1087.0,1.0
1088.0,24.0
1089.0,86.0
1090.0,39.0
1091.0,21.0
1092.0,25.0
1093.0,4.0
1094.0,95.0
1095.0,32.0
1096.0,23.0
1097.0,70.0
1098.0,1.0
1099.0,1.0
1100.0,12.0
1101.0,31.0
1102.0,18.0
1103.0,6.0
1104.0,13.0
1105.0,6.0
1106.0,7.0
1109.0,20.0
1110.0,20.0
1111.0,3.0
1112.0,4.0
1113.0,15.0
1114.0,5.0
1115.0,67.0
1116.0,10.0
1118.0,80.0
1119.0,2.0
1120.0,22.0
1122.0,3.0
1123.0,6.0
1124.0,28.0
1125.0,5.0
1126.0,1.0
1127.0,49.0
1128.0,20.0
1129.0,41.0
1130.0,56.0
1131.0,14.0
1132.0,17.0
1133.0,7.0
1134.0,39.0
1135.0,57.0
1136.0,49.0
1137.0,1.0
1139.0,20.0
1141.0,3.0
1142.0,7.0
1143.0,18.0
1144.0,1.0
1145.0,2.0
1146.0,60.0
1147.0,17.0
1148.0,5.0
1149.0,10.0
1150.0,10.0
1151.0,3.0
1152.0,9.0
1153.0,6.0
1154.0,8.0
1155.0,10.0
1156.0,3.0
1157.0,5.0
1158.0,32.0
1159.0,12.0
1160.0,17.0
1161.0,7.0
1162.0,5.0
1163.0,4.0
1164.0,1.0
1165.0,76.0
1166.0,34.0
1167.0,9.0
1168.0,2.0
1169.0,3.0
1170.0,5.0
1171.0,36.0
1172.0,22.0
1173.0,21.0
1174.0,7.0
1175.0,21.0
1176.0,21.0
1177.0,32.0
1178.0,16.0
1179.0,83.0
1180.0,2.0
1181.0,1.0
1183.0,41.0
1184.0,4.0
1185.0,29.0
1186.0,34.0
1187.0,42.0
1188.0,24.0
1189.0,27.0
1190.0,17.0
1191.0,20.0
1192.0,21.0
1193.0,32.0
1194.0,4.0
1196.0,98.0
1197.0,39.0
1198.0,93.0
1199.0,48.0
1200.0,90.0
1201.0,21.0
1202.0,3.0
1203.0,5.0
1204.0,25.0
1206.0,55.0
1207.0,16.0
1208.0,69.0
1209.0,12.0
1210.0,47.0
1211.0,27.0
1212.0,46.0
1213.0,49.0
1214.0,100.0
1215.0,20.0
1216.0,2.0
1217.0,20.0
1218.0,18.0
1219.0,54.0
1220.0,21.0
1221.0,27.0
1222.0,43.0
1223.0,6.0
1224.0,8.0
1225.0,54.0
1226.0,6.0
1227.0,4.0
1228.0,41.0
1230.0,65.0
1231.0,26.0
1232.0,16.0
1233.0,2.0
1234.0,32.0
1235.0,10.0
1236.0,12.0
1237.0,34.0
1238.0,17.0
1240.0,114.0
1241.0,18.0
1242.0,10.0
1243.0,2.0
1244.0,64.0
1245.0,14.0
1246.0,31.0
1247.0,85.0
1248.0,59.0
1249.0,10.0
1250.0,40.0
1251.0,41.0
1252.0,89.0
1253.0,20.0
1254.0,44.0
1255.0,11.0
1256.0,27.0
1257.0,7.0
1258.0,47.0
1259.0,36.0
1260.0,37.0
1261.0,22.0
1262.0,18.0
